"","species","covariate","mean_effect","ci_lower","ci_upper"
"2.5%793","Paramisgurnus dabryanus","TEMP",-0.45500286389054,-1.07885509742467,0.148694069139034
"2.5%794","Paramisgurnus dabryanus","annual_precipitation",-0.437225010565136,-0.942508164967507,0.0597700744750524
"2.5%795","Paramisgurnus dabryanus","Human_modification_1km",-0.29751222692984,-0.791988626824987,0.188543983910268
"2.5%796","Paramisgurnus dabryanus","Percent_of_forest_cover_1km",-1.14813467466317,-1.85034107697402,-0.48514908073897
"2.5%797","Paramisgurnus dabryanus","Patch_density_1km",-0.232775553250434,-0.87284272848004,0.415411985498405
"2.5%798","Paramisgurnus dabryanus","Edge_density_1km",1.1982504973144,0.520435206008125,1.89587764814741
"2.5%799","Paramisgurnus dabryanus","Reservoir_downstreamyes",-1.54417284746602,-2.66908163611853,-0.5030694365674
"2.5%800","Paramisgurnus dabryanus","river_width",0.448296834939637,0.0418669062388575,0.869348127342805
"2.5%801","Paramisgurnus dabryanus","water_velocity",-1.10166710205957,-1.6260524705824,-0.62464933790921
"2.5%802","Paramisgurnus dabryanus","streamOriginoutsideGLGS",-0.962434803574019,-1.644996403067,-0.314393239274593
"2.5%803","Paramisgurnus dabryanus","riverdy",-0.620632413670366,-1.45789094887327,0.228793696613736
"2.5%804","Paramisgurnus dabryanus","riverlc",-4.0204647999811,-5.81911306654888,-2.28433326379757
"2.5%805","Paramisgurnus dabryanus","rivernu",-5.50853620757355,-7.31020456827359,-3.73697842514398
"2.5%806","Gymnodiptychus integrigymnatus","TEMP",0.501285712347365,-0.1532179480045,1.18723506075266
"2.5%807","Gymnodiptychus integrigymnatus","annual_precipitation",0.126809807057128,-0.358250922367895,0.637793474493649
"2.5%808","Gymnodiptychus integrigymnatus","Human_modification_1km",1.13925677865287,0.636835266290106,1.65910158926865
"2.5%809","Gymnodiptychus integrigymnatus","Percent_of_forest_cover_1km",0.31966609640451,-0.289950542712197,0.944142613908337
"2.5%810","Gymnodiptychus integrigymnatus","Patch_density_1km",0.817239351536041,0.241548807678348,1.42918041145048
"2.5%811","Gymnodiptychus integrigymnatus","Edge_density_1km",0.178511926685134,-0.427683043743963,0.81395465444569
"2.5%812","Gymnodiptychus integrigymnatus","Reservoir_downstreamyes",-1.35619804887909,-2.46253663428589,-0.287923354012276
"2.5%813","Gymnodiptychus integrigymnatus","river_width",0.0679641946549671,-0.316012666493635,0.474053292848344
"2.5%814","Gymnodiptychus integrigymnatus","water_velocity",-0.195056532591736,-0.61940724147588,0.237890891840299
"2.5%815","Gymnodiptychus integrigymnatus","streamOriginoutsideGLGS",-2.13026985508624,-2.8811322579474,-1.42171653783489
"2.5%816","Gymnodiptychus integrigymnatus","riverdy",-2.97788399966198,-4.05781923333222,-1.90557826830005
"2.5%817","Gymnodiptychus integrigymnatus","riverlc",-2.94384063412737,-4.62667100440108,-1.26690001772258
"2.5%818","Gymnodiptychus integrigymnatus","rivernu",-4.68288102455246,-6.54273962599771,-2.88125340224213
"2.5%819","Pelteobagrus fulvidraco","TEMP",-0.991443696582586,-1.63447237056698,-0.4021016098993
"2.5%820","Pelteobagrus fulvidraco","annual_precipitation",-0.910344177407356,-1.43109640981423,-0.436701178994663
"2.5%821","Pelteobagrus fulvidraco","Human_modification_1km",0.420412041909729,-0.065807052659666,0.915503398229805
"2.5%822","Pelteobagrus fulvidraco","Percent_of_forest_cover_1km",-0.753512340693019,-1.41326041099473,-0.123491422830755
"2.5%823","Pelteobagrus fulvidraco","Patch_density_1km",-0.181456818696768,-0.795235562745475,0.422341469125275
"2.5%824","Pelteobagrus fulvidraco","Edge_density_1km",0.470925267803054,-0.17908077484725,1.11885137664703
"2.5%825","Pelteobagrus fulvidraco","Reservoir_downstreamyes",-0.787598977551524,-1.85852283528832,0.288562801738625
"2.5%826","Pelteobagrus fulvidraco","river_width",0.27794757200575,-0.105910510930437,0.67288373645057
"2.5%827","Pelteobagrus fulvidraco","water_velocity",-0.782344163288416,-1.24295579179116,-0.340337061304625
"2.5%828","Pelteobagrus fulvidraco","streamOriginoutsideGLGS",-1.8135967822621,-2.51524081566494,-1.15427694712878
"2.5%829","Pelteobagrus fulvidraco","riverdy",-2.81576215045552,-3.78437638991874,-1.90939112031249
"2.5%830","Pelteobagrus fulvidraco","riverlc",-4.38411352186636,-6.11343683282738,-2.71922207679814
"2.5%831","Pelteobagrus fulvidraco","rivernu",-4.83573982351249,-6.65949322134232,-3.02805917388705
"2.5%832","Micropercops swinhonis","TEMP",0.260544764903625,-0.325294294750375,0.87536571448395
"2.5%833","Micropercops swinhonis","annual_precipitation",-0.250199480468005,-0.745614423833882,0.2555782051963
"2.5%834","Micropercops swinhonis","Human_modification_1km",0.45606519552919,-0.035261382711425,0.96425148096078
"2.5%835","Micropercops swinhonis","Percent_of_forest_cover_1km",-0.464330093390388,-1.0745634843796,0.13333569806055
"2.5%836","Micropercops swinhonis","Patch_density_1km",0.107767116733404,-0.451321487169,0.69293131342115
"2.5%837","Micropercops swinhonis","Edge_density_1km",1.14089160374146,0.53012581027715,1.77235115221727
"2.5%838","Micropercops swinhonis","Reservoir_downstreamyes",-1.28984630403757,-2.35402327121155,-0.2473834149849
"2.5%839","Micropercops swinhonis","river_width",0.508724321890057,0.10124536501846,0.94362679195594
"2.5%840","Micropercops swinhonis","water_velocity",-0.75537920116254,-1.22184765843703,-0.295364860138783
"2.5%841","Micropercops swinhonis","streamOriginoutsideGLGS",-1.512903836009,-2.21051252379466,-0.81882885303235
"2.5%842","Micropercops swinhonis","riverdy",-1.41829065214968,-2.35234947552489,-0.481831905031828
"2.5%843","Micropercops swinhonis","riverlc",-4.40556310225218,-6.0888706998943,-2.81060219579973
"2.5%844","Micropercops swinhonis","rivernu",-5.98529632583278,-7.64250209249904,-4.3838496304994
"2.5%845","Clarias gariepinus","TEMP",-0.872090000435075,-1.50925316899081,-0.274336326689558
"2.5%846","Clarias gariepinus","annual_precipitation",-1.10039695813556,-1.63034964202827,-0.633502240813005
"2.5%847","Clarias gariepinus","Human_modification_1km",0.0717338493434703,-0.412532219899333,0.5596351838267
"2.5%848","Clarias gariepinus","Percent_of_forest_cover_1km",-0.502225032171709,-1.13875140761316,0.12474493347151
"2.5%849","Clarias gariepinus","Patch_density_1km",-0.993691251371793,-1.61802040926353,-0.395765847028425
"2.5%850","Clarias gariepinus","Edge_density_1km",1.02742587394124,0.362445226668186,1.69037037816808
"2.5%851","Clarias gariepinus","Reservoir_downstreamyes",-0.339666042952634,-1.3853076182038,0.7109637731494
"2.5%852","Clarias gariepinus","river_width",0.42481674566363,0.0456925600733101,0.838863106093865
"2.5%853","Clarias gariepinus","water_velocity",-0.846812216682423,-1.31850328172193,-0.396154811029625
"2.5%854","Clarias gariepinus","streamOriginoutsideGLGS",-1.31173636053087,-1.9768532500367,-0.671053520218625
"2.5%855","Clarias gariepinus","riverdy",-2.00631475701154,-2.91723528481934,-1.13533160462841
"2.5%856","Clarias gariepinus","riverlc",-4.31447517217516,-6.03021292085,-2.65911589729293
"2.5%857","Clarias gariepinus","rivernu",-4.28022965401349,-6.06578042640997,-2.53262088706845
"2.5%858","Glyptothorax longinema","TEMP",-0.352699905672244,-0.945247125384875,0.246581740553
"2.5%859","Glyptothorax longinema","annual_precipitation",-0.379410099012059,-0.872682786842953,0.10749281090067
"2.5%860","Glyptothorax longinema","Human_modification_1km",0.240208643000608,-0.277332270813416,0.74589699751831
"2.5%861","Glyptothorax longinema","Percent_of_forest_cover_1km",0.0427889449622736,-0.60825817047505,0.700254456124832
"2.5%862","Glyptothorax longinema","Patch_density_1km",-0.357681925695796,-0.995492229211725,0.264899632811875
"2.5%863","Glyptothorax longinema","Edge_density_1km",0.76274503557822,0.111533795202925,1.4319664343737
"2.5%864","Glyptothorax longinema","Reservoir_downstreamyes",-1.82923936961439,-2.98367245920918,-0.759521945338926
"2.5%865","Glyptothorax longinema","river_width",0.0135274728556238,-0.374767584490555,0.39620309478771
"2.5%866","Glyptothorax longinema","water_velocity",-0.776668208270015,-1.24183115517465,-0.339805936327635
"2.5%867","Glyptothorax longinema","streamOriginoutsideGLGS",-1.96330380210667,-2.74658732912207,-1.22715688476937
"2.5%868","Glyptothorax longinema","riverdy",-3.0025220054998,-4.06311707980025,-1.99490056839112
"2.5%869","Glyptothorax longinema","riverlc",-3.28571428693911,-5.09514080805615,-1.47493167964093
"2.5%870","Glyptothorax longinema","rivernu",-4.97650722541415,-6.95769540637137,-3.03471324636343
"2.5%871","Cyprinus carpio","TEMP",-1.3545449671471,-1.83333034660208,-0.90543212035423
"2.5%872","Cyprinus carpio","annual_precipitation",-0.73294298363245,-1.13701959293241,-0.36326363062107
"2.5%873","Cyprinus carpio","Human_modification_1km",-0.553452809146218,-0.929794267486837,-0.187533319648262
"2.5%874","Cyprinus carpio","Percent_of_forest_cover_1km",-1.64455281030258,-2.1102650301589,-1.21153070355381
"2.5%875","Cyprinus carpio","Patch_density_1km",-0.114955600939542,-0.53848127645065,0.312756354667575
"2.5%876","Cyprinus carpio","Edge_density_1km",0.0228532699884039,-0.428189845996125,0.4582273165445
"2.5%877","Cyprinus carpio","Reservoir_downstreamyes",0.244222397003721,-0.5968347836163,1.124779025131
"2.5%878","Cyprinus carpio","river_width",0.273006498673254,-0.047560702068775,0.599629772745769
"2.5%879","Cyprinus carpio","water_velocity",-0.590418160556636,-0.920225828024297,-0.260991355482368
"2.5%880","Cyprinus carpio","streamOriginoutsideGLGS",0.314128383874446,-0.206992018449672,0.826064618332872
"2.5%881","Cyprinus carpio","riverdy",0.609109282732025,-0.071283892229485,1.26390884544651
"2.5%882","Cyprinus carpio","riverlc",-1.65350876855387,-2.87302712346215,-0.49873531469315
"2.5%883","Cyprinus carpio","rivernu",-0.902530854674105,-2.07650906629812,0.2832245207312
"2.5%884","Tinca tinca","TEMP",-0.149205548851414,-0.87771731501545,0.57593599619255
"2.5%885","Tinca tinca","annual_precipitation",-0.789061642278863,-1.35186113678804,-0.25863383882785
"2.5%886","Tinca tinca","Human_modification_1km",1.47247740110319,0.89261798012454,2.09582189795177
"2.5%887","Tinca tinca","Percent_of_forest_cover_1km",0.0372215728081596,-0.752957024393275,0.816458154473492
"2.5%888","Tinca tinca","Patch_density_1km",0.26249096020717,-0.537907156763105,1.03722802821636
"2.5%889","Tinca tinca","Edge_density_1km",0.337672431115324,-0.4742281329398,1.15371752864348
"2.5%890","Tinca tinca","Reservoir_downstreamyes",-0.116573582366929,-1.32132123275585,1.12876199708394
"2.5%891","Tinca tinca","river_width",0.42467390558742,-0.023814541244803,0.9053630246563
"2.5%892","Tinca tinca","water_velocity",-0.290035704453819,-0.82701248615979,0.229205355867285
"2.5%893","Tinca tinca","streamOriginoutsideGLGS",-2.4651660637314,-3.4571703904158,-1.51260325111919
"2.5%894","Tinca tinca","riverdy",-3.77969448296161,-5.19072085716121,-2.42727073364562
"2.5%895","Tinca tinca","riverlc",-5.06585554195307,-7.22170897718138,-3.00845029892465
"2.5%896","Tinca tinca","rivernu",-5.27677064896788,-7.7205042491872,-2.89366481233703
"2.5%897","Garra tengchongensis","TEMP",0.313629822438974,-0.826250770949925,1.44845192627887
"2.5%898","Garra tengchongensis","annual_precipitation",-0.344960040432921,-1.23566733565072,0.526449224990949
"2.5%899","Garra tengchongensis","Human_modification_1km",1.57930334493631,0.526623778382235,2.70050260894715
"2.5%900","Garra tengchongensis","Percent_of_forest_cover_1km",0.339665704749989,-0.832784372736635,1.52266247321667
"2.5%901","Garra tengchongensis","Patch_density_1km",0.510605900946314,-0.580030382756135,1.59655505384155
"2.5%902","Garra tengchongensis","Edge_density_1km",0.89814316286705,-0.260858775827625,2.11001587473424
"2.5%903","Garra tengchongensis","Reservoir_downstreamyes",-2.33769640919959,-4.43350967886277,-0.307031459216986
"2.5%904","Garra tengchongensis","river_width",0.268744907928225,-0.38489900871041,0.954251558231835
"2.5%905","Garra tengchongensis","water_velocity",-0.764860123707056,-1.61962897014502,0.04671388703828
"2.5%906","Garra tengchongensis","streamOriginoutsideGLGS",-3.76931840743353,-5.75004420118648,-1.94351318532319
"2.5%907","Garra tengchongensis","riverdy",-5.38932111051888,-8.17674691435474,-2.70112886647638
"2.5%908","Garra tengchongensis","riverlc",-6.32007213777927,-10.2608282683466,-2.60808124826086
"2.5%909","Garra tengchongensis","rivernu",-9.00081534108962,-13.6688996954126,-4.31354555922023
"2.5%910","Syncrossus berdmorei","TEMP",0.338515043194239,-0.760484410879525,1.43669687280575
"2.5%911","Syncrossus berdmorei","annual_precipitation",-0.371088906544208,-1.21375279018788,0.470963271690746
"2.5%912","Syncrossus berdmorei","Human_modification_1km",1.61697174756504,0.563622206575902,2.76320658777682
"2.5%913","Syncrossus berdmorei","Percent_of_forest_cover_1km",0.425766876285962,-0.719365124794152,1.58239291886172
"2.5%914","Syncrossus berdmorei","Patch_density_1km",0.441333631013856,-0.69207360260774,1.56841983959645
"2.5%915","Syncrossus berdmorei","Edge_density_1km",0.989661619222931,-0.19096814077845,2.1990461552584
"2.5%916","Syncrossus berdmorei","Reservoir_downstreamyes",-2.46363935342412,-4.58327855549336,-0.47488949650445
"2.5%917","Syncrossus berdmorei","river_width",0.270969337751057,-0.375932046120117,0.952623587606275
"2.5%918","Syncrossus berdmorei","water_velocity",-0.809726109549173,-1.65320175506286,-0.034388714877815
"2.5%919","Syncrossus berdmorei","streamOriginoutsideGLGS",-3.93775006779508,-6.05364866317087,-2.03103007912824
"2.5%920","Syncrossus berdmorei","riverdy",-5.65868806423242,-8.62434413826032,-2.82172286223408
"2.5%921","Syncrossus berdmorei","riverlc",-6.57820627673319,-10.554194990922,-2.78438753111693
"2.5%922","Syncrossus berdmorei","rivernu",-9.37998154394342,-14.2075265100979,-4.62385803947975
